CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,target,Residual_signed,Residual,Residual_CV
1.20742,0.0,19.58,0,0.605,5.875,94.6,2.4259,5,403.0,14.7,292.29,14.43,17.4,-0.9040000000000212,0.8172160000000384,0.12531599999999943
2.3139,0.0,19.58,0,0.605,5.88,97.3,2.3887,5,403.0,14.7,348.13,12.03,19.1,-1.2039999999999687,1.4496159999999245,1.9043999999999874
0.13914,0.0,4.05,0,0.51,5.572,88.5,2.5961,5,296.0,16.6,396.9,14.69,23.1,1.8010000000000232,3.243601000000084,0.019044000000007326
0.09178,0.0,4.05,0,0.51,6.416,84.1,2.6463,5,296.0,16.6,395.5,9.04,23.6,0.3110000000000319,0.09672100000001985,0.09272024999999189
0.08447,0.0,4.05,0,0.51,5.859,68.7,2.7019,5,296.0,16.6,393.23,9.64,22.6,0.6010000000000275,0.3612010000000331,0.21996099999999447
0.06664,0.0,4.05,0,0.51,6.546,33.1,3.1323,5,296.0,16.6,390.96,5.33,29.4,1.3249999999999815,1.7556249999999511,0.10432900000001173
0.07022,0.0,4.05,0,0.51,6.02,47.2,3.5549,5,296.0,16.6,393.23,10.11,23.2,0.2219999999999942,0.04928399999999743,0.9110702500000397
0.05425,0.0,4.05,0,0.51,6.315,73.4,3.3175,5,296.0,16.6,395.6,6.29,24.6,0.3790000000000404,0.14364100000003063,9.025000000005184e-05
0.06642,0.0,4.05,0,0.51,6.86,74.4,2.9153,5,296.0,16.6,391.27,6.92,29.9,0.9379999999999669,0.8798439999999378,0.6360062499999878
0.0578,0.0,2.46,0,0.488,6.98,58.4,2.829,3,193.0,17.8,396.9,5.04,37.2,2.424000000000035,5.87577600000017,0.005183999999992208
0.06588,0.0,2.46,0,0.488,7.765,83.3,2.741,3,193.0,17.8,395.56,7.56,39.8,-0.25700000000004763,0.06604900000002449,7.57075225
0.06888,0.0,2.46,0,0.488,6.144,62.2,2.5979,3,193.0,17.8,396.9,9.45,36.2,4.998000000000026,24.98000400000026,1.215506249999998
0.09103,0.0,2.46,0,0.488,7.155,92.2,2.7006,3,193.0,17.8,394.12,4.82,37.9,0.8319999999999652,0.6922239999999421,2.39011600000013
0.10008,0.0,2.46,0,0.488,6.563,95.6,2.847,3,193.0,17.8,396.9,5.68,32.5,0.8520000000000039,0.7259040000000065,11.961222250000079
0.08308,0.0,2.46,0,0.488,5.604,89.8,2.9879,3,193.0,17.8,391.0,13.98,26.4,1.5289999999999857,2.337840999999956,2.3793062500000124
0.06047,0.0,2.46,0,0.488,6.153,68.8,3.2797,3,193.0,17.8,387.11,13.15,29.6,2.3450000000000344,5.499025000000161,8.967030250000077
0.05602,0.0,2.46,0,0.488,7.831,53.6,3.1992,3,193.0,17.8,392.63,4.45,50.0,3.4469999999999885,11.88180899999992,42.50388025000019
0.07875,45.0,3.44,0,0.437,6.782,41.1,3.7886,5,398.0,15.2,393.87,6.68,32.0,1.3000000000000007,1.690000000000002,8.42450625000002
0.12579,45.0,3.44,0,0.437,6.556,29.1,4.5667,5,398.0,15.2,382.84,4.56,29.8,0.41799999999998505,0.1747239999999875,0.06708100000000938
0.0837,45.0,3.44,0,0.437,7.185,38.9,4.5667,5,398.0,15.2,396.9,5.39,34.9,0.15699999999997516,0.0246489999999922,3.9640810000001117
0.09068,45.0,3.44,0,0.437,6.951,21.5,6.4798,5,398.0,15.2,377.68,5.1,37.0,2.0260000000000034,4.104676000000014,18.887716000000093
0.06911,45.0,3.44,0,0.437,6.739,30.8,6.4798,5,398.0,15.2,389.71,4.69,30.5,0.6490000000000045,0.42120100000000577,0.31192224999997864
0.08664,45.0,3.44,0,0.437,7.178,26.3,6.4798,5,398.0,15.2,390.49,2.87,36.4,0.42999999999995,0.184899999999957,1.4945062499999744
0.02187,60.0,2.93,0,0.401,6.8,9.9,6.2196,1,265.0,15.6,393.37,5.03,31.1,0.7720000000000411,0.5959840000000635,0.07896099999999534
0.01439,60.0,2.93,0,0.401,6.604,18.8,6.2196,1,265.0,15.6,376.7,4.38,29.1,0.06300000000003791,0.003969000000004777,0.009603999999993533
0.01381,80.0,0.46,0,0.422,7.875,32.0,5.6484,4,255.0,14.4,394.23,2.97,50.0,0.779999999999994,0.6083999999999907,24.73570224999973
0.04011,80.0,1.52,0,0.404,7.287,34.1,7.309,2,329.0,12.6,396.9,4.08,33.3,-0.41600000000004655,0.17305600000003873,0.059292249999967586
0.04666,80.0,1.52,0,0.404,7.107,36.6,7.309,2,329.0,12.6,354.31,8.61,30.3,-1.0540000000000056,1.1109160000000118,0.15015625000001873
0.03768,80.0,1.52,0,0.404,7.274,38.3,7.309,2,329.0,12.6,392.2,6.62,34.6,0.49600000000003064,0.2460160000000304,0.1922822499999294
0.0315,95.0,1.47,0,0.403,6.975,15.3,7.6534,3,402.0,17.0,396.9,4.56,34.9,0.8579999999999544,0.7361639999999217,0.00024025000000141324
0.01778,95.0,1.47,0,0.403,7.135,13.9,7.6534,3,402.0,17.0,384.3,4.45,32.9,-0.4150000000000489,0.17222500000004057,0.14025024999998226
0.03445,82.5,2.03,0,0.415,6.162,38.4,6.27,2,348.0,14.7,393.77,7.43,24.1,0.3860000000000241,0.1489960000000186,0.07590024999999466
0.02177,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348.0,14.7,395.38,3.11,42.3,-1.786000000000044,3.189796000000157,0.009800999999995116
0.0351,95.0,2.68,0,0.4161,7.853,33.2,5.118,4,224.0,14.7,392.78,3.81,48.5,-0.08800000000000097,0.00774400000000017,17.640000000000203
0.02009,95.0,2.68,0,0.4161,8.034,31.9,5.118,4,224.0,14.7,390.55,2.88,50.0,0.4259999999999948,0.18147599999999559,23.353056250000098
0.13642,0.0,10.59,0,0.489,5.891,22.3,3.9454,4,277.0,18.6,396.9,10.87,22.6,0.3220000000000276,0.10368400000001778,0.25250625000000126
0.22969,0.0,10.59,0,0.489,6.326,52.5,4.3549,4,277.0,18.6,394.87,10.97,24.4,0.6029999999999731,0.3636089999999676,1.4969522500000034
0.25199,0.0,10.59,0,0.489,5.783,72.7,4.3549,4,277.0,18.6,389.43,18.06,22.5,1.0319999999999965,1.0650239999999926,4.995225000000045
0.13587,0.0,10.59,1,0.489,6.064,59.1,4.2392,4,277.0,18.6,381.32,14.66,24.4,1.4449999999999683,2.0880249999999085,2.5680062500000203
0.43571,0.0,10.59,1,0.489,5.344,100.0,3.875,4,277.0,18.6,396.9,23.09,20.0,0.9559999999999995,0.9139359999999991,0.007310250000000554
0.17446,0.0,10.59,1,0.489,5.96,92.1,3.8771,4,277.0,18.6,393.25,17.27,21.7,0.5709999999999802,0.3260409999999774,1.1761402499999658
0.37578,0.0,10.59,1,0.489,5.404,88.6,3.665,4,277.0,18.6,395.24,23.98,19.3,-0.14099999999998758,0.0198809999999965,7.80364224999999
0.21719,0.0,10.59,1,0.489,5.807,53.8,3.6526,4,277.0,18.6,390.94,16.03,22.4,0.32099999999996953,0.10304099999998044,3.79470399999996
0.14052,0.0,10.59,0,0.489,6.375,32.3,3.9454,4,277.0,18.6,385.81,9.38,28.1,1.9580000000000197,3.833764000000077,0.3019502500000138
0.28955,0.0,10.59,0,0.489,5.412,9.8,3.5875,4,277.0,18.6,348.93,29.55,23.7,2.3939999999999912,5.731235999999958,3.0695040000000335
0.19802,0.0,10.59,0,0.489,6.182,42.4,3.9454,4,277.0,18.6,393.63,9.47,25.0,0.4450000000000003,0.19802500000000026,2.0534890000000607
0.0456,0.0,13.89,1,0.55,5.888,56.0,3.1121,5,276.0,16.4,392.8,13.51,23.3,0.7070000000000043,0.4998490000000061,1.4762250000000257
0.07013,0.0,13.89,0,0.55,6.642,85.1,3.4211,5,276.0,16.4,392.78,9.69,28.7,1.882000000000012,3.5419240000000456,0.48650624999999226
0.11069,0.0,13.89,1,0.55,5.951,93.8,2.8893,5,276.0,16.4,396.9,17.92,21.5,0.4360000000000035,0.19009600000000304,2.5904902499999904
0.11425,0.0,13.89,1,0.55,6.373,92.4,3.3633,5,276.0,16.4,393.74,10.5,23.0,0.13500000000000512,0.018225000000001382,1.322500000000013
0.35809,0.0,6.2,1,0.507,6.951,88.5,2.8617,8,307.0,17.4,391.7,9.71,26.7,-0.12499999999998579,0.015624999999996447,2.540836000000015
0.40771,0.0,6.2,1,0.507,6.164,91.3,3.048,8,307.0,17.4,395.24,21.46,21.7,1.2699999999999854,1.612899999999963,2.6634240000000395
0.62356,0.0,6.2,1,0.507,6.879,77.7,3.2721,8,307.0,17.4,390.39,9.93,27.5,0.892000000000003,0.7956640000000054,3.0870489999999426
0.6147,0.0,6.2,0,0.507,6.618,80.8,3.2721,8,307.0,17.4,396.9,7.6,30.1,1.3610000000000326,1.852321000000089,1.91130625000005
0.31533,0.0,6.2,0,0.504,8.266,78.3,2.8944,8,307.0,17.4,385.05,4.14,44.8,-0.33000000000006935,0.10890000000004577,0.2148322500000097
0.52693,0.0,6.2,0,0.504,8.725,83.0,2.8944,8,307.0,17.4,382.0,4.63,50.0,3.012999999999991,9.078168999999946,8.946080999999955
0.38214,0.0,6.2,0,0.504,8.04,86.5,3.2157,8,307.0,17.4,387.38,3.13,37.6,-3.77499999999997,14.250624999999774,29.528355999999665
0.41238,0.0,6.2,0,0.504,7.163,79.9,3.2157,8,307.0,17.4,372.08,6.36,31.6,-0.13199999999996592,0.017423999999991002,1.2320999999999198
0.29819,0.0,6.2,0,0.504,7.686,17.0,3.3751,8,307.0,17.4,377.51,3.92,46.7,1.1580000000000226,1.3409640000000522,0.02907025000000624
0.44178,0.0,6.2,0,0.504,6.552,21.4,3.3751,8,307.0,17.4,380.34,3.76,31.5,0.9510000000000041,0.9044010000000078,0.9850562499999571
0.537,0.0,6.2,0,0.504,5.981,68.1,3.6715,8,307.0,17.4,378.35,11.65,24.3,0.8319999999999972,0.6922239999999953,1.2882250000000035
0.46296,0.0,6.2,0,0.504,7.412,76.9,3.6715,8,307.0,17.4,376.14,5.25,31.7,-0.8349999999999618,0.6972249999999361,1.6179840000000594
0.57529,0.0,6.2,0,0.507,8.337,73.3,3.8384,8,307.0,17.4,385.91,2.47,41.7,-1.8159999999999528,3.2978559999998285,9.311652249999897
0.33147,0.0,6.2,0,0.507,8.247,70.4,3.6519,8,307.0,17.4,378.95,3.95,48.3,1.0699999999999363,1.1448999999998637,1.8171040000000547
0.44791,0.0,6.2,1,0.507,6.726,66.5,3.6519,8,307.0,17.4,360.2,8.05,29.0,1.005000000000006,1.0100250000000124,0.17181024999999142
0.33045,0.0,6.2,0,0.507,6.086,61.5,3.6519,8,307.0,17.4,376.75,10.88,24.0,0.4819999999999993,0.23232399999999934,1.2276639999999934
0.52058,0.0,6.2,1,0.507,6.631,76.5,4.148,8,307.0,17.4,388.45,9.54,25.1,-0.6559999999999597,0.43033599999994715,5.205242249999941
0.51183,0.0,6.2,0,0.507,7.358,71.6,4.148,8,307.0,17.4,390.07,4.73,31.5,-0.8940000000000055,0.7992360000000097,0.3588009999999875
0.08244,30.0,4.93,0,0.428,6.481,18.5,6.1899,6,300.0,16.6,379.41,6.36,23.7,-0.17999999999999972,0.0323999999999999,0.060515999999988856
0.09252,30.0,4.93,0,0.428,6.606,42.2,6.1899,6,300.0,16.6,383.78,7.37,23.3,-1.154999999999994,1.3340249999999862,1.531406249999949
0.11329,30.0,4.93,0,0.428,6.897,54.3,6.3361,6,300.0,16.6,391.25,11.38,22.0,-1.5209999999999937,2.313440999999981,1.2555202500000076
0.10612,30.0,4.93,0,0.428,6.095,65.1,6.3361,6,300.0,16.6,394.62,12.4,20.1,-0.4689999999999799,0.21996099999998112,0.6045062500000108
0.1029,30.0,4.93,0,0.428,6.358,52.9,7.0355,6,300.0,16.6,372.75,11.22,22.2,0.08999999999998565,0.008099999999997417,0.003422249999998181
0.12757,30.0,4.93,0,0.428,6.393,7.8,7.0355,6,300.0,16.6,374.71,5.19,23.7,-0.25699999999999434,0.0660489999999971,0.06275024999999229
0.20608,22.0,5.86,0,0.431,5.593,76.5,7.9549,7,330.0,19.1,372.49,12.5,17.6,-0.3299999999999841,0.10889999999998949,3.306942249999988
0.19133,22.0,5.86,0,0.431,5.605,70.2,7.9549,7,330.0,19.1,389.13,18.46,18.5,-0.37700000000000244,0.14212900000000184,1.1077562499999893
0.33983,22.0,5.86,0,0.431,6.108,34.9,8.0555,7,330.0,19.1,390.18,9.16,24.3,0.7960000000000029,0.6336160000000046,1.9196102500000207
0.19657,22.0,5.86,0,0.431,6.226,79.2,8.0555,7,330.0,19.1,376.14,10.15,20.5,-0.2960000000000029,0.08761600000000173,1.2566410000000288
0.16439,22.0,5.86,0,0.431,6.433,49.1,7.8265,7,330.0,19.1,374.71,9.52,24.5,0.28500000000000014,0.08122500000000007,1.637120250000006
0.19073,22.0,5.86,0,0.431,6.718,17.5,7.8265,7,330.0,19.1,393.74,6.56,26.2,0.08800000000001518,0.0077440000000026715,0.6201562500000246
0.1403,22.0,5.86,0,0.431,6.487,13.0,7.3967,7,330.0,19.1,396.28,5.9,24.4,-0.10600000000002296,0.011236000000004869,0.040602250000001165
0.21409,22.0,5.86,0,0.431,6.438,8.9,7.3967,7,330.0,19.1,377.07,3.59,24.8,-0.6370000000000005,0.4057690000000006,4.566769000000033
0.08221,22.0,5.86,0,0.431,6.957,6.8,8.9067,7,330.0,19.1,386.09,3.53,29.6,-1.4529999999999674,2.1112089999999055,0.04730624999999586
0.36894,22.0,5.86,0,0.431,8.259,8.4,8.9067,7,330.0,19.1,396.9,3.54,42.8,1.0059999999999647,1.0120359999999289,18.122049000000164
0.04819,80.0,3.64,0,0.392,6.108,32.0,9.2203,1,315.0,16.4,392.89,6.57,21.9,-0.5430000000000135,0.2948490000000146,0.4323062499999798
0.03548,80.0,3.64,0,0.392,5.876,19.1,9.2203,1,315.0,16.4,395.18,9.25,20.9,0.3579999999999721,0.12816399999998004,4.592448999999911
0.01538,90.0,3.75,0,0.394,7.454,34.2,6.3361,3,244.0,15.9,386.34,3.11,44.0,0.774000000000008,0.5990760000000124,3.1311302500000027
0.61154,20.0,3.97,0,0.647,8.704,86.9,1.801,5,264.0,13.0,389.7,5.12,50.0,1.6279999999999717,2.650383999999908,20.38974024999977
0.66351,20.0,3.97,0,0.647,7.333,100.0,1.8946,5,264.0,13.0,383.29,7.79,36.0,0.6640000000000015,0.44089600000000195,0.9063040000000642
0.65665,20.0,3.97,0,0.647,6.842,100.0,2.0107,5,264.0,13.0,391.93,6.9,30.1,0.140000000000029,0.019600000000008118,0.5026810000000247
0.54011,20.0,3.97,0,0.647,7.203,81.8,2.1121,5,264.0,13.0,392.8,9.59,33.8,0.24999999999997158,0.06249999999998579,3.6921622500000613
0.53412,20.0,3.97,0,0.647,7.52,89.4,2.1398,5,264.0,13.0,388.37,7.26,43.1,0.5969999999999871,0.3564089999999846,6.49230400000001
0.52014,20.0,3.97,0,0.647,8.398,91.5,2.2885,5,264.0,13.0,386.86,5.91,48.8,1.0889999999999276,1.1859209999998424,6.62032899999982
0.82526,20.0,3.97,0,0.647,7.327,94.5,2.0788,5,264.0,13.0,393.42,11.25,31.0,0.2610000000000099,0.06812100000000516,0.12531599999997428
0.55007,20.0,3.97,0,0.647,7.206,91.6,1.9301,5,264.0,13.0,387.89,8.1,36.5,0.48100000000000165,0.2313610000000016,2.363906249999939
0.76162,20.0,3.97,0,0.647,5.56,62.8,1.9865,5,264.0,13.0,392.4,10.45,22.8,0.15700000000000358,0.024649000000001125,1.3525689999999841
0.7857,20.0,3.97,0,0.647,7.014,84.6,2.1329,5,264.0,13.0,384.07,14.79,30.7,2.045000000000016,4.182025000000065,1.5128999999999835
0.57834,20.0,3.97,0,0.575,8.297,67.0,2.4216,5,264.0,13.0,384.54,7.44,50.0,2.7079999999999913,7.333263999999953,31.2145689999994
0.5405,20.0,3.97,0,0.575,7.47,52.6,2.872,5,264.0,13.0,390.3,3.16,43.5,-1.3519999999999968,1.8279039999999913,6.700332249999907
0.09065,20.0,6.96,1,0.464,5.92,61.5,3.9175,3,223.0,18.6,391.34,13.65,20.7,-0.2860000000000227,0.08179600000001297,0.20793599999999632
0.29916,20.0,6.96,0,0.464,5.856,42.1,4.429,3,223.0,18.6,388.65,13.0,21.1,-0.03199999999997871,0.0010239999999986375,0.18318400000000376
0.16211,20.0,6.96,0,0.464,6.24,16.3,4.429,3,223.0,18.6,396.9,6.59,25.2,0.26099999999999923,0.0681209999999996,0.7876562500000177
0.1146,20.0,6.96,0,0.464,6.538,58.7,3.9175,3,223.0,18.6,394.96,7.73,24.4,-0.28600000000002623,0.08179600000001501,0.08037225000000407
0.22188,20.0,6.96,1,0.464,7.691,51.8,4.3665,3,223.0,18.6,390.77,6.58,35.2,-3.2199999999999633,10.368399999999763,5.216656000000028
0.05644,40.0,6.41,1,0.447,6.758,32.9,4.0776,4,254.0,17.6,396.9,3.53,32.4,0.19199999999996464,0.03686399999998642,3.8494439999999295
0.09604,40.0,6.41,0,0.447,6.854,42.8,4.2673,4,254.0,17.6,396.9,2.98,32.0,-0.38300000000000267,0.14668900000000204,5.605056250000049
0.10469,40.0,6.41,1,0.447,7.267,49.0,4.7872,4,254.0,17.6,389.25,6.05,33.2,-0.6129999999999711,0.3757689999999646,0.4468922500000307
0.06127,40.0,6.41,1,0.447,6.826,27.6,4.8628,4,254.0,17.6,393.45,4.16,33.1,0.66700000000003,0.44488900000004006,0.9672722500000407
0.07978,40.0,6.41,0,0.447,6.482,32.1,4.1403,4,254.0,17.6,396.9,7.19,29.1,1.260000000000037,1.5876000000000934,7.806435999999983
0.21038,20.0,3.33,0,0.4429,6.812,32.2,4.1007,5,216.0,14.9,396.9,4.85,35.1,1.81700000000005,3.3014890000001813,3.942210250000007
0.03578,20.0,3.33,0,0.4429,7.82,64.5,4.6947,5,216.0,14.9,387.31,3.76,45.4,-0.605000000000004,0.3660250000000048,0.32489999999998415
0.03705,20.0,3.33,0,0.4429,6.968,37.2,5.2447,5,216.0,14.9,392.23,4.59,35.4,0.4859999999999687,0.23619599999996957,1.1310322499999648
0.06129,20.0,3.33,1,0.4429,7.645,49.7,5.2119,5,216.0,14.9,377.07,3.01,46.0,0.14500000000001023,0.02102500000000297,1.2144040000001024
0.01501,90.0,1.21,1,0.401,7.923,24.8,5.885,1,198.0,13.6,395.52,3.16,50.0,1.5109999999999886,2.2831209999999653,25.750550249999787
0.00906,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285.0,15.3,394.72,7.85,32.2,0.22100000000003917,0.04884100000001731,0.4617202499999674
0.01096,55.0,2.25,0,0.389,6.453,31.9,7.3073,1,300.0,15.3,394.72,8.23,22.0,-0.0920000000000023,0.008464000000000424,0.20430400000000157
0.01965,80.0,1.76,0,0.385,6.23,31.5,9.0892,1,241.0,18.2,341.6,12.93,20.1,-1.5669999999999753,2.4554889999999228,8.323224999999969
0.03871,52.5,5.32,0,0.405,6.209,31.3,7.3172,6,293.0,16.6,396.9,7.14,23.2,-0.08100000000001017,0.006561000000001648,0.0504002499999868
0.0459,52.5,5.32,0,0.405,6.315,45.6,7.3172,6,293.0,16.6,396.9,7.6,22.3,-0.34899999999999665,0.12180099999999766,0.47059599999994145
0.04297,52.5,5.32,0,0.405,6.565,22.9,7.3172,6,293.0,16.6,371.72,9.51,24.8,0.15200000000000458,0.02310400000000139,1.8769000000000027
0.03502,80.0,4.95,0,0.411,6.861,27.9,5.1167,4,245.0,19.2,396.9,3.33,28.5,-1.2510000000000048,1.5650010000000119,0.19053224999998342
0.07886,80.0,4.95,0,0.411,7.148,27.7,5.1167,4,245.0,19.2,396.9,3.56,37.3,1.3839999999999577,1.915455999999883,3.2508090000002463
0.03615,80.0,4.95,0,0.411,6.63,23.4,5.1167,4,245.0,19.2,396.9,4.7,27.9,0.01699999999997104,0.0002889999999990153,0.5055209999999979
0.08265,0.0,13.92,0,0.437,6.127,18.4,5.5027,4,289.0,16.0,396.9,8.58,23.9,0.33299999999997354,0.11088899999998238,0.2525062500000227
0.08199,0.0,13.92,0,0.437,6.009,42.3,5.5027,4,289.0,16.0,396.9,10.4,21.7,-0.021000000000022112,0.0004410000000009287,0.5677622499999824
0.12932,0.0,13.92,0,0.437,6.678,31.1,5.9604,4,289.0,16.0,396.9,6.27,28.6,0.6240000000000343,0.3893760000000428,0.6855839999999931
0.05372,0.0,13.92,0,0.437,6.549,51.0,5.9604,4,289.0,16.0,392.85,7.39,27.1,0.8410000000000366,0.7072810000000616,1.007012250000012
0.14103,0.0,13.92,0,0.437,5.79,58.0,6.32,4,289.0,16.0,396.9,15.84,20.3,-0.3249999999999851,0.1056249999999903,1.8604959999999342
0.06466,70.0,2.24,0,0.4,6.345,20.1,7.8278,5,358.0,14.8,368.24,4.97,22.5,-0.5870000000000033,0.34456900000000384,1.2067022500000186
0.05561,70.0,2.24,0,0.4,7.041,10.0,7.8278,5,358.0,14.8,371.58,4.74,29.0,-2.224,4.946176000000001,0.6440062499999576
0.04417,70.0,2.24,0,0.4,6.871,47.4,7.8278,5,358.0,14.8,390.86,6.07,24.8,-1.5919999999999987,2.534463999999996,10.870208999999981
0.03537,34.0,6.09,0,0.433,6.59,40.4,5.4917,7,329.0,16.1,395.75,9.5,22.0,-1.1900000000000048,1.4161000000000115,2.3332562499999994
0.09266,34.0,6.09,0,0.433,6.495,18.4,5.4917,7,329.0,16.1,383.61,8.67,26.4,1.1079999999999721,1.2276639999999381,0.012210250000005113
0.1,34.0,6.09,0,0.433,6.982,17.7,5.4917,7,329.0,16.1,390.43,4.86,33.1,0.24100000000003519,0.05808100000001696,1.1620840000000217
0.05515,33.0,2.18,0,0.472,7.236,41.1,4.022,7,222.0,18.4,393.68,6.93,36.1,0.8630000000000422,0.7447690000000728,0.4422250000001123
0.05479,33.0,2.18,0,0.472,6.616,58.1,3.37,7,222.0,18.4,393.36,8.93,28.4,0.833999999999957,0.6955559999999282,0.06734024999998482
0.07503,33.0,2.18,0,0.472,7.42,71.9,3.0992,7,222.0,18.4,396.9,6.47,33.4,-0.6450000000000315,0.4160250000000407,0.8271902499999765
0.04932,33.0,2.18,0,0.472,6.849,70.3,3.1827,7,222.0,18.4,396.9,7.53,28.2,-0.17599999999998772,0.030975999999995677,1.5475360000000082
0.49298,0.0,9.9,0,0.544,6.635,82.5,3.3175,4,304.0,18.4,396.9,4.54,22.8,-2.6890000000000107,7.230721000000058,26.543104000000195
0.3494,0.0,9.9,0,0.544,5.972,76.7,3.1025,4,304.0,18.4,396.24,9.97,20.3,-0.006999999999980133,4.899999999972187e-05,0.9890302499999831
2.63548,0.0,9.9,0,0.544,4.973,37.8,2.5194,4,304.0,18.4,350.45,12.64,16.1,-1.9499999999999744,3.8024999999999003,0.052441000000006954
0.79041,0.0,9.9,0,0.544,6.122,52.8,2.6403,4,304.0,18.4,396.9,5.98,22.1,-0.7919999999999803,0.6272639999999687,0.00021024999999963816
0.26169,0.0,9.9,0,0.544,6.023,90.4,2.834,4,304.0,18.4,396.3,11.72,19.4,-0.09900000000001441,0.009801000000002853,1.4065960000000588
0.26938,0.0,9.9,0,0.544,6.266,82.8,3.2628,4,304.0,18.4,393.39,7.9,21.6,-0.5159999999999698,0.26625599999996885,0.35462024999999303
0.3692,0.0,9.9,0,0.544,6.567,87.3,3.6023,4,304.0,18.4,395.69,9.28,23.8,-0.4540000000000006,0.20611600000000058,1.5612502499999674
0.25356,0.0,9.9,0,0.544,5.705,77.7,3.945,4,304.0,18.4,396.42,11.5,16.2,-1.317000000000018,1.7344890000000472,5.096306250000001
0.31827,0.0,9.9,0,0.544,5.914,83.2,3.9986,4,304.0,18.4,390.7,18.33,17.8,-0.7829999999999835,0.6130889999999741,2.447660250000019
0.24522,0.0,9.9,0,0.544,5.782,71.7,4.0317,4,304.0,18.4,396.9,15.94,19.8,0.13500000000001577,0.01822500000000426,0.19359999999998237
0.40202,0.0,9.9,0,0.544,6.382,67.2,3.5325,4,304.0,18.4,395.21,10.36,23.1,0.3130000000000308,0.09796900000001929,0.19624900000002013
0.47547,0.0,9.9,0,0.544,6.113,58.8,4.0019,4,304.0,18.4,396.23,12.73,21.0,-0.06499999999999417,0.004224999999999242,0.5624999999999947
0.1676,0.0,7.38,0,0.493,6.426,52.3,4.5404,5,287.0,19.6,396.9,7.2,23.8,0.03900000000000148,0.0015210000000001154,0.07371224999999787
0.18159,0.0,7.38,0,0.493,6.376,54.3,4.5404,5,287.0,19.6,396.9,6.87,23.1,-0.34699999999996933,0.12040899999997871,0.0031922500000019817
0.35114,0.0,7.38,0,0.493,6.041,49.9,4.7211,5,287.0,19.6,396.9,7.7,20.4,-0.5860000000000198,0.34339600000002324,0.10890000000000122
0.28392,0.0,7.38,0,0.493,5.708,74.3,4.7211,5,287.0,19.6,391.13,11.74,18.5,-0.1910000000000025,0.03648100000000096,1.1946489999999612
0.34109,0.0,7.38,0,0.493,6.415,40.1,4.7211,5,287.0,19.6,396.9,6.12,25.0,0.21800000000000352,0.04752400000000154,0.5198410000000206
0.19186,0.0,7.38,0,0.493,6.431,14.7,5.4159,5,287.0,19.6,393.68,5.08,24.6,-0.11999999999997968,0.014399999999995123,0.14212899999998846
0.30347,0.0,7.38,0,0.493,6.312,28.9,5.4159,5,287.0,19.6,396.9,6.15,23.0,-0.7749999999999986,0.6006249999999977,0.07398400000000689
0.24103,0.0,7.38,0,0.493,6.083,43.7,5.4159,5,287.0,19.6,396.9,12.79,22.2,0.5229999999999819,0.2735289999999811,0.0031922499999991714
0.06617,0.0,3.24,0,0.46,5.868,25.8,5.2146,4,430.0,16.9,382.44,9.97,19.3,-0.5029999999999824,0.2530089999999822,0.004761000000001341
0.06724,0.0,3.24,0,0.46,6.333,17.2,5.2146,4,430.0,16.9,375.21,7.34,22.6,-0.24999999999997158,0.06249999999998579,0.6544810000000018
0.04544,0.0,3.24,0,0.46,6.144,32.2,5.8736,4,430.0,16.9,368.57,9.09,19.8,-0.6599999999999753,0.43559999999996735,0.19847024999999605
0.05023,35.0,6.06,0,0.4379,5.706,28.4,6.6407,1,304.0,16.9,394.02,12.43,17.1,-0.8669999999999867,0.7516889999999768,1.734489000000038
0.03466,35.0,6.06,0,0.4379,6.031,23.3,6.6407,1,304.0,16.9,362.25,7.83,19.4,-0.5510000000000339,0.30360100000003737,1.2465722500000125
0.05083,0.0,5.19,0,0.515,6.316,38.1,6.4584,5,224.0,20.2,389.71,5.68,22.2,-0.29800000000000537,0.0888040000000032,0.37393224999996894
0.03738,0.0,5.19,0,0.515,6.31,38.5,6.4584,5,224.0,20.2,389.4,6.75,20.7,-1.1020000000000074,1.2144040000000162,2.5792359999999825
0.03961,0.0,5.19,0,0.515,6.037,34.5,5.9853,5,224.0,20.2,396.9,8.01,21.1,0.2060000000000315,0.04243600000001298,0.5112249999999998
0.03427,0.0,5.19,0,0.515,5.869,46.3,5.2311,5,224.0,20.2,396.9,9.8,19.5,0.16300000000000026,0.026569000000000082,2.5472159999998754
0.03041,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224.0,20.2,394.81,10.56,18.5,-0.5390000000000015,0.2905210000000016,1.0020009999999882
0.03306,0.0,5.19,0,0.515,6.059,37.3,4.8122,5,224.0,20.2,396.14,8.51,20.6,-0.15699999999996805,0.02464899999998997,0.028223999999993782
0.05497,0.0,5.19,0,0.515,5.985,45.4,4.8122,5,224.0,20.2,396.9,9.74,19.0,-0.43900000000000006,0.19272100000000006,0.31080624999997736
0.06151,0.0,5.19,0,0.515,5.968,58.5,4.8122,5,224.0,20.2,396.9,9.29,18.7,-0.678000000000015,0.4596840000000204,1.0444840000000042
0.01301,35.0,1.52,0,0.442,7.241,49.3,7.0379,1,284.0,15.5,394.74,5.49,32.7,-0.46899999999997277,0.21996099999997445,0.21669024999993264
